item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,7.108451427484397e-06,4.433718004293041e-06,0.6810182896348219,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.070805061928695e-06,7.15626902092481e-06,-0.8138934857002474,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.08295737951993942,0.03875340521335602,1.0980472388615712,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.0023483834229409695,0.007081508636474609,-1.5923887651873798,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,6.994795512582641e-06,5.091020739200758e-06,0.45832693924196133,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.808191079064272e-06,7.140827165130759e-06,-0.5705969696579364,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,1,"At the start of the story, Patrick put the ticket in the",suitcase,backpack,0.08295737951993942,0.03875340521335602,1.0980472388615712,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,2,"At the end of the story, the ticket was in the",backpack,suitcase,0.0023483834229409695,0.007081508636474609,-1.5923887651873798,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,3,The person who put the ticket in the suitcase was,Patrick,Nicole,6.994795512582641e-06,5.091020739200758e-06,0.45832693924196133,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
11,,,4,The person who moved the ticket to the backpack was,Nicole,Patrick,4.808191079064272e-06,7.140827165130759e-06,-0.5705969696579364,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0010560658993199468,0.18427257239818573,-7.446997679516818,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.03798100724816322,0.0017003329703584313,4.481388968807522,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,9.899186807160731e-06,6.43916519038612e-06,0.6204363549987725,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,4.224901658744784e-06,8.273471394204535e-06,-0.9695750235598081,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0010560658993199468,0.18427257239818573,-7.446997679516818,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.03798100724816322,0.0017003329703584313,4.481388968807522,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,9.899186807160731e-06,6.43916519038612e-06,0.6204363549987725,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,4.224901658744784e-06,8.273471394204535e-06,-0.9695750235598081,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0007430854602716863,0.2166377454996109,-8.187540774157952,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.02519669011235237,0.0010183212580159307,4.628969553894787,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,6.952822786843171e-06,5.8110740610572975e-06,0.2587939770091423,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,5.34144328412367e-06,6.333449618978193e-06,-0.24576188379510727,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0007430854602716863,0.2166377454996109,-8.187540774157952,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.02519669011235237,0.0010183212580159307,4.628969553894787,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,6.952822786843171e-06,5.8110740610572975e-06,0.2587939770091423,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,5.34144328412367e-06,6.333449618978193e-06,-0.24576188379510727,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0005186825874261558,0.3262583911418915,-9.296947353817135,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.06234297528862953,0.0013769991928711534,5.500627389586724,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,9.998943824029993e-06,8.249038728536107e-06,0.27754970287700165,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,5.3040525926917326e-06,8.577332664572168e-06,-0.6934339948171874,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0005186825874261558,0.3262583911418915,-9.296947353817135,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.06234297528862953,0.0013769991928711534,5.500627389586724,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,9.998943824029993e-06,8.249038728536107e-06,0.27754970287700165,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,5.3040525926917326e-06,8.577332664572168e-06,-0.6934339948171874,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.00040367041947320104,0.355680376291275,-9.783187792859326,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.030153468251228333,0.0010265185264870524,4.876492380033293,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,7.085007382556796e-06,6.240672064450337e-06,0.1830679536482188,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,5.457218776427908e-06,6.296957963058958e-06,-0.2064891547104721,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.00040367041947320104,0.355680376291275,-9.783187792859326,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.030153468251228333,0.0010265185264870524,4.876492380033293,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,7.085007382556796e-06,6.240672064450337e-06,0.1830679536482188,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,5.457218776427908e-06,6.296957963058958e-06,-0.2064891547104721,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0006951444665901363,0.25903356075286865,-8.541610478945705,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.045167963951826096,0.0012473639799281955,5.178345473391444,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,1.0178775482927449e-05,6.281304194999393e-06,0.6964279702707712,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,3.919625669368543e-06,7.439958608301822e-06,-0.9245787138265095,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0006951444665901363,0.25903356075286865,-8.541610478945705,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.045167963951826096,0.0012473639799281955,5.178345473391444,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,1.0178775482927449e-05,6.281304194999393e-06,0.6964279702707712,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,3.919625669368543e-06,7.439958608301822e-06,-0.9245787138265095,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.000857996812555939,0.21497605741024017,-7.968987987591064,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.024466972798109055,0.0008727991371415555,4.809042127876687,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,6.907846909598447e-06,5.541809514397755e-06,0.31787898778535173,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,4.871423698205035e-06,5.864234935870627e-06,-0.2675994337375324,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.000857996812555939,0.21497605741024017,-7.968987987591064,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.024466972798109055,0.0008727991371415555,4.809042127876687,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,6.907846909598447e-06,5.541809514397755e-06,0.31787898778535173,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,4.871423698205035e-06,5.864234935870627e-06,-0.2675994337375324,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0004451260610949248,0.3262248933315277,-9.517437189334673,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.04036664217710495,0.0011244051856920123,5.165929666361704,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,1.0174883755098563e-05,7.903437108325306e-06,0.3644602069092444,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,4.95340191264404e-06,7.930988431326114e-06,-0.6790809946685072,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0004451260610949248,0.3262248933315277,-9.517437189334673,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.04036664217710495,0.0011244051856920123,5.165929666361704,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,1.0174883755098563e-05,7.903437108325306e-06,0.3644602069092444,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,4.95340191264404e-06,7.930988431326114e-06,-0.6790809946685072,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0004035945748910308,0.3942294716835022,-9.93191313571845,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.029042139649391174,0.0007805406348779798,5.217530195341122,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,7.102738891262561e-06,6.403878614946734e-06,0.14942948844355142,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,5.433719252323499e-06,5.917719136050437e-06,-0.123101198878665,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,1,"At the start of the story, Hannah put the saddle in the",stable,hut,0.0003240398073103279,0.41996216773986816,-10.339872598613868,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,2,"At the end of the story, the saddle was in the",hut,stable,0.0320633128285408,0.0007739677093923092,5.372506307207207,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,3,The person who put the saddle in the stable was,Hannah,Martin,7.089150585670723e-06,6.1964901760802604e-06,0.19416150199870477,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
12,,,4,The person who moved the saddle to the hut was,Martin,Hannah,5.2083178161410615e-06,5.807462002849206e-06,-0.15709032406601744,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.5226343274116516,0.0004580436216201633,10.156101171410215,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.0002709272666834295,0.03578023239970207,-7.04511335110987,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,8.697181328898296e-06,1.3572794159699697e-05,-0.6420979328450425,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.3984368706587702e-05,6.546745225932682e-06,1.094965386999263,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.5226343274116516,0.0004580436216201633,10.156101171410215,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.0002709272666834295,0.03578023239970207,-7.04511335110987,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,8.697181328898296e-06,1.3572794159699697e-05,-0.6420979328450425,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.3984368706587702e-05,6.546745225932682e-06,1.094965386999263,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.4482508599758148,0.0005348730483092368,9.710894125961206,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.00025821258896030486,0.0366208516061306,-7.14796219083947,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.744803719513584e-06,1.4228887266654056e-05,-0.5461178120107313,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.5115546375454869e-05,7.5120246947335545e-06,1.0087594176431602,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.4482508599758148,0.0005348730483092368,9.710894125961206,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.00025821258896030486,0.0366208516061306,-7.14796219083947,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.744803719513584e-06,1.4228887266654056e-05,-0.5461178120107313,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.5115546375454869e-05,7.5120246947335545e-06,1.0087594176431602,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.5142418742179871,0.0006255661719478667,9.683068877151932,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.0003323388227727264,0.036943815648555756,-6.796534234941415,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,8.706907465239055e-06,1.348881414742209e-05,-0.6315312251479397,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.3563088941737078e-05,6.5682957028911915e-06,1.0460948007540332,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.5142418742179871,0.0006255661719478667,9.683068877151932,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.0003323388227727264,0.036943815648555756,-6.796534234941415,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,8.706907465239055e-06,1.348881414742209e-05,-0.6315312251479397,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.3563088941737078e-05,6.5682957028911915e-06,1.0460948007540332,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.437704473733902,0.0007047919207252562,9.278544028118517,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.0002982326550409198,0.036215830594301224,-6.924038418601319,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.541041436023079e-06,1.423304001946235e-05,-0.5770251835914858,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.4969665244279895e-05,7.3188243732147384e-06,1.0323581284844636,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.437704473733902,0.0007047919207252562,9.278544028118517,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.0002982326550409198,0.036215830594301224,-6.924038418601319,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.541041436023079e-06,1.423304001946235e-05,-0.5770251835914858,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.4969665244279895e-05,7.3188243732147384e-06,1.0323581284844636,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.4363504946231842,0.0008313222206197679,9.035863942970197,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.00028425850905478,0.027283351868391037,-6.584673550149492,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.138249879470095e-06,1.2389523362799082e-05,-0.43913088889161667,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.2577982488437556e-05,6.8921658566978294e-06,0.8678712072617403,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.4363504946231842,0.0008313222206197679,9.035863942970197,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.00028425850905478,0.027283351868391037,-6.584673550149492,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.138249879470095e-06,1.2389523362799082e-05,-0.43913088889161667,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.2577982488437556e-05,6.8921658566978294e-06,0.8678712072617403,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.42489832639694214,0.0008248654194176197,9.008743189556354,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.0002607569913379848,0.0243110042065382,-6.5427597429259166,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.951825632015243e-06,1.3115805813868064e-05,-0.39827333412680455,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.3917978321842384e-05,7.69656526244944e-06,0.8546630007944938,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.42489832639694214,0.0008248654194176197,9.008743189556354,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.0002607569913379848,0.0243110042065382,-6.5427597429259166,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.951825632015243e-06,1.3115805813868064e-05,-0.39827333412680455,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.3917978321842384e-05,7.69656526244944e-06,0.8546630007944938,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.4334046244621277,0.0011015929048880935,8.619979564418848,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.00033790175803005695,0.026929834857583046,-6.316457716018237,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.133057574217673e-06,1.2127429727115668e-05,-0.4091039867147825,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.1897845070052426e-05,6.907833721925272e-06,0.78439503584101,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.4334046244621277,0.0011015929048880935,8.619979564418848,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.00033790175803005695,0.026929834857583046,-6.316457716018237,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.133057574217673e-06,1.2127429727115668e-05,-0.4091039867147825,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.1897845070052426e-05,6.907833721925272e-06,0.78439503584101,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.4176841378211975,0.0010966068366542459,8.573222172745373,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.00030800668173469603,0.024219868704676628,-6.297085585687327,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.818938451644499e-06,1.3130022125551477e-05,-0.41923038237999455,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.3775441402685829e-05,7.535890290455427e-06,0.8702486803494417,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,1,"At the start of the story, Sean put the book in the",box,basket,0.4176841378211975,0.0010966068366542459,8.573222172745373,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,2,"At the end of the story, the book was in the",basket,box,0.00030800668173469603,0.024219868704676628,-6.297085585687327,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,3,The person who put the book in the box was,Sean,Anna,9.818938451644499e-06,1.3130022125551477e-05,-0.41923038237999455,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
1,,,4,The person who moved the book to the basket was,Anna,Sean,1.3775441402685829e-05,7.535890290455427e-06,0.8702486803494417,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,1,"At the start of the story, Mary put the jam in the",cupboard,fridge,0.008467781357467175,0.1954425573348999,-4.528616817364374,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,2,"At the end of the story, the jam was in the",fridge,cupboard,0.06855054944753647,0.003755189012736082,4.190210798636942,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,3,The person who put the jam in the cupboard was,Mary,James,1.4323701179819182e-05,8.829963917378336e-06,0.6979248790762665,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,4,The person who moved the jam to the fridge was,James,Mary,1.9918168618460186e-05,3.3397394872736186e-05,-0.7456505667312354,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,1,"At the start of the story, Mary put the jam in the",cupboard,fridge,0.008467781357467175,0.1954425573348999,-4.528616817364374,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,2,"At the end of the story, the jam was in the",fridge,cupboard,0.06855054944753647,0.003755189012736082,4.190210798636942,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,3,The person who put the jam in the cupboard was,Mary,James,1.4323701179819182e-05,8.829963917378336e-06,0.6979248790762665,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,4,The person who moved the jam to the fridge was,James,Mary,1.9918168618460186e-05,3.3397394872736186e-05,-0.7456505667312354,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,1,"At the start of the story, Mary put the jam in the",cupboard,fridge,0.011313780210912228,0.16619610786437988,-3.8767336414074123,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,2,"At the end of the story, the jam was in the",fridge,cupboard,0.06155851110816002,0.003956321161240339,3.959726888944012,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,3,The person who put the jam in the cupboard was,Mary,James,1.8529035514802672e-05,9.901546945911832e-06,0.9040619431074114,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,4,The person who moved the jam to the fridge was,James,Mary,2.2357766283676028e-05,4.298014391679317e-05,-0.9428942547402459,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,1,"At the start of the story, Mary put the jam in the",cupboard,fridge,0.011313780210912228,0.16619610786437988,-3.8767336414074123,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,2,"At the end of the story, the jam was in the",fridge,cupboard,0.06155851110816002,0.003956321161240339,3.959726888944012,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,3,The person who put the jam in the cupboard was,Mary,James,1.8529035514802672e-05,9.901546945911832e-06,0.9040619431074114,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,4,The person who moved the jam to the fridge was,James,Mary,2.2357766283676028e-05,4.298014391679317e-05,-0.9428942547402459,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,1,"At the start of the story, Mary put the jam in the",cupboard,fridge,0.007016700692474842,0.2115475982427597,-4.914045672775364,False,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,2,"At the end of the story, the jam was in the",fridge,cupboard,0.08545183390378952,0.0037154927849769592,4.523485981395893,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
2,,,3,The person who put the jam in the cupboard was,Mary,James,1.0670052688510623e-05,7.307944088097429e-06,0.5460297988867151,True,EleutherAI/pythia-14m,Pythia 14m,,,82000,
