sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,model_path,model_shorthand,stage,ingredient,step,tokens_seen
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2491583228111267,4,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2807689905166626,5,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.27755171060562134,6,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.269964337348938,7,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.263633131980896,8,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2546730637550354,9,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.24436968564987183,10,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.23491811752319336,11,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.23611605167388916,12,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2373310923576355,13,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2322402000427246,14,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.23465412855148315,15,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.22920125722885132,16,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.22859221696853638,17,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.22978806495666504,18,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.23076492547988892,19,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2296275496482849,20,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.23282384872436523,21,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2343231439590454,22,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.23490124940872192,23,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2331278920173645,24,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2306104302406311,25,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.22488749027252197,26,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2175905704498291,27,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.2107793688774109,28,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.201718270778656,29,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.18829262256622314,30,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.1775585412979126,31,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.16432279348373413,32,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.15151089429855347,33,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.13881003856658936,34,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.127488911151886,35,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.1172938346862793,36,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.10779494047164917,37,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.09924030303955078,38,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.09166610240936279,39,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had window locks.,lock,locks,Different Sense,0.08805155754089355,40,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.0,0,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.0015186667442321777,1,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.0974355936050415,2,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.2556609511375427,3,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.27080512046813965,4,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.3079327940940857,5,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.30266356468200684,6,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.29293060302734375,7,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.2848571538925171,8,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.27292412519454956,9,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.26299476623535156,10,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.24879395961761475,11,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.2487025260925293,12,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.2513495087623596,13,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.2439044713973999,14,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.24462652206420898,15,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.23790037631988525,16,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.23570090532302856,17,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.2354220151901245,18,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.23545902967453003,19,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.23299139738082886,20,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.23240983486175537,21,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.23145538568496704,22,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.22903645038604736,23,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.22276830673217773,24,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.21811026334762573,25,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.20909225940704346,26,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.19747745990753174,27,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.18634521961212158,28,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.17553186416625977,29,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.1604447364807129,30,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.14804142713546753,31,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.13554805517196655,32,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.12416690587997437,33,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.11357790231704712,34,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.10439741611480713,35,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.09602868556976318,36,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.08808159828186035,37,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.0812024474143982,38,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.07503211498260498,39,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had door locks.,lock,locks,Different Sense,0.07217967510223389,40,0.0,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.0,0,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.008141517639160156,1,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.0627140998840332,2,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.20075958967208862,3,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.2252848744392395,4,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.2599239945411682,5,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.253703773021698,6,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.2473125457763672,7,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.24026155471801758,8,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.23623865842819214,9,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.22850441932678223,10,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.22020548582077026,11,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.22466182708740234,12,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.22812587022781372,13,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.2309393286705017,14,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.23526370525360107,15,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.23318320512771606,16,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.2328588366508484,17,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.23787206411361694,18,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.24039524793624878,19,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.24209940433502197,20,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.24706685543060303,21,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.25221776962280273,22,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.2552223801612854,23,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.2541632652282715,24,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.24963730573654175,25,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.24339991807937622,26,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.23688620328903198,27,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.2296595573425293,28,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.21900057792663574,29,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.20506572723388672,30,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.19399333000183105,31,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.1797112226486206,32,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.16579347848892212,33,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.1519375443458557,34,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.1396791934967041,35,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.12844741344451904,36,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.11800318956375122,37,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.10867500305175781,38,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.10033160448074341,39,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had window locks.,lock,locks,Different Sense,0.09618556499481201,40,0.210526316,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.0,0,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.0014885663986206055,1,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.03367602825164795,2,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.19230443239212036,3,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.21573978662490845,4,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.25882506370544434,5,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.25093555450439453,6,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.24456506967544556,7,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.23719221353530884,8,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.2342357039451599,9,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.2289820909500122,10,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.21871250867843628,11,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.22164005041122437,12,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.2267061471939087,13,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.22876644134521484,14,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.23153650760650635,15,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.22794198989868164,16,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.22680842876434326,17,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.2307003140449524,18,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.23224443197250366,19,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.23357874155044556,20,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.23544341325759888,21,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.2375122308731079,22,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.23745197057724,23,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.23252403736114502,24,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.22727316617965698,25,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.21791154146194458,26,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.2077762484550476,27,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.1975463628768921,28,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.1861492395401001,29,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.17121052742004395,30,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.15910214185714722,31,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.1459493637084961,32,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.13382041454315186,33,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.12238848209381104,34,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.11254030466079712,35,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.10329335927963257,36,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.09456342458724976,37,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.0870438814163208,38,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.08031195402145386,39,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had brown locks.,She had door locks.,lock,locks,Different Sense,0.07701754570007324,40,0.333333333,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had brown locks.,lock,locks,Same Sense,0.0,0,3.785714286,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had brown locks.,lock,locks,Same Sense,0.00021833181381225586,1,3.785714286,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
She had curly locks.,She had brown locks.,lock,locks,Same Sense,0.05701708793640137,2,3.785714286,5,5,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,1000,9B
